timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523946831105931,0,-4,-2,6,27,-9,-8,-1
1523946831105931,-1,-4,-5,-7,-22,-7,2,-4
1523946831112954,1,1,1,-4,19,1,-3,4
1523946831112954,-4,-3,-5,3,-17,-3,-4,-4
1523946831127991,-2,-3,-5,-6,-10,-15,-2,1
1523946831127991,-2,0,-3,-4,3,-40,-9,-5
1523946831137013,3,1,4,10,-5,31,2,3
1523946831137013,1,-2,-3,1,2,-26,-6,3
1523946831151056,1,1,2,-6,-18,-10,5,-2
1523946831151056,2,-2,-4,2,21,62,4,2
1523946831159073,-3,-3,-1,-9,-8,-10,3,-4
1523946831159073,0,-1,-1,3,19,5,-3,4
1523946831166091,0,-6,-12,-3,-2,2,-1,-4
1523946831166091,-2,0,-3,-7,-21,1,-2,-1
1523946831173109,-2,-1,-2,-1,-26,-15,-1,1
1523946831173109,-4,-3,5,0,7,-18,-9,-4
1523946831188151,-1,-3,-6,1,10,13,4,0
1523946831188151,-3,-2,-2,-8,-1,-8,-5,-2
1523946831196175,3,4,5,13,11,5,4,1
1523946831196175,-4,-5,-9,-11,-44,-20,-7,-7
1523946831211211,2,8,10,3,19,29,13,5
1523946831211211,2,-3,-6,3,0,-23,-5,1
1523946831219234,-3,-9,-11,-8,6,14,-9,-5
1523946831219234,-2,2,1,2,6,-8,1,-4
1523946831226249,1,-1,4,7,3,4,1,6
1523946831226249,-2,0,-2,-10,-14,6,3,1
1523946831233271,3,1,3,0,-31,-19,4,1
1523946831233271,-2,2,1,5,21,1,-1,1
1523946831248310,-3,-1,0,-4,-11,-5,-8,-7
1523946831248310,-4,-5,-8,4,7,0,-5,-13
1523946831256331,-2,-2,0,1,2,-5,-2,1
1523946831256331,2,-1,-2,-5,-2,2,0,1
1523946831271371,0,-5,-9,-7,9,3,-3,1
1523946831271371,-3,0,4,0,-25,6,5,1
1523946831279406,-3,-1,-2,-1,-9,-35,-8,-7
1523946831279406,0,2,8,3,38,62,17,3
1523946831286416,1,-3,-6,1,-7,-22,-11,0
1523946831286416,0,-1,4,7,19,-10,-2,-3
1523946831301455,1,-1,-3,-9,-34,2,-2,-3
1523946831301455,-6,-2,-3,-1,-18,-52,-7,-3
1523946831308468,2,2,7,4,34,54,7,4
1523946831308468,0,-1,-8,-2,5,7,-4,4
1523946831316491,-2,-4,-4,-6,-16,-16,-7,2
1523946831316491,0,-3,-7,-5,-35,-7,1,1
1523946831330530,-1,0,6,1,2,-2,0,-6
1523946831330530,1,-7,-9,-8,-17,-10,-3,15
1523946831339553,-2,1,-2,-1,26,3,0,-8
1523946831339553,2,2,-2,4,0,5,-6,-6
1523946831345568,-11,-3,1,1,-31,-8,0,-1
1523946831345568,-5,-5,-1,8,18,-2,-5,-13
1523946831361610,0,-3,-13,-6,-10,-23,-10,0
1523946831361610,0,3,9,8,12,58,21,3
1523946831368639,-1,-6,-13,-5,-4,-22,-14,-16
1523946831368639,-1,-1,1,0,-21,-19,-5,7
1523946831376650,-3,3,11,10,37,85,13,5
1523946831376650,3,-2,-2,-9,7,-15,-6,-10
1523946831390688,0,-1,-1,0,-8,1,12,2
1523946831390688,-1,2,3,-12,-14,17,-4,-7
1523946831398709,2,1,0,8,11,-23,0,3
1523946831398709,0,-10,-9,-4,-13,-3,-7,1
1523946831405729,-5,1,1,-6,6,-7,-3,-2
1523946831405729,0,-3,-6,0,-23,-4,0,-2
1523946831421772,-2,-9,-16,-23,-39,-26,-3,-7
1523946831421772,-4,-3,-1,5,31,-13,1,-11
1523946831428790,5,1,1,-2,5,43,8,15
1523946831428790,-2,-4,-7,-6,0,-9,-4,-2
1523946831436810,-5,-2,1,-5,-15,-19,-7,-5
1523946831436810,-2,1,-1,5,-21,-25,-4,1
1523946831450849,-1,-2,0,-6,42,-19,3,3
1523946831450849,4,-5,-12,1,-5,8,2,1
1523946831458869,-2,1,5,0,-2,-5,-6,-6
1523946831458869,1,-2,4,-6,-25,-15,-4,7
1523946831465888,-7,0,-12,-11,-11,1,-2,-11
1523946831465888,6,3,6,8,7,15,7,8
1523946831481929,0,-1,9,-10,-11,-25,-3,-4
1523946831481929,-2,-1,-3,-7,0,10,-2,0
1523946831487947,-3,-8,-8,-7,-22,-5,0,-4
1523946831487947,-7,-5,-7,7,32,-7,-10,-7
1523946831496974,3,0,0,7,-25,12,6,2
1523946831496974,1,-3,-7,-3,14,-1,-7,3
1523946831511011,-4,-2,-2,3,-18,-9,-8,-12
1523946831511011,-1,6,7,-4,-7,-4,7,10
1523946831519030,-3,-6,-12,-1,25,22,-1,-10
1523946831519030,-5,-4,-12,-9,-17,-4,-2,0
1523946831526051,2,1,9,13,0,-7,-1,6
1523946831526051,-4,1,0,-6,-9,-10,-4,-12
1523946831541087,0,1,7,-4,-6,0,1,8
1523946831541087,-2,-3,-7,-1,7,7,2,0
1523946831548107,1,-1,-5,-6,-10,-11,-5,0
1523946831548107,2,0,7,7,-12,16,0,2
1523946831556127,0,-3,-10,-8,20,-12,-1,-1
1523946831556127,-5,-6,-5,19,35,9,-3,-5
1523946831571171,1,-3,-6,-19,-44,-2,-2,0
1523946831571171,1,3,4,25,44,-2,-2,-1
1523946831579198,-2,-3,-7,-27,-17,-6,-3,0
1523946831579198,1,6,12,7,-6,2,1,-1
1523946831586209,-2,-4,-9,-35,-38,-7,-9,1
1523946831586209,-6,-4,-3,4,32,6,3,-20
1523946831601251,-1,-4,1,27,1,-13,-2,15
1523946831601251,0,2,3,-3,-10,1,1,1
1523946831608266,6,5,-6,13,29,19,8,5
1523946831608266,-3,1,10,-6,-28,-4,-5,-1
1523946831616288,-2,-7,-12,-17,19,-10,-15,-14
1523946831616288,-1,4,3,5,-50,1,19,-2
1523946831631328,-5,-3,4,26,30,-13,-3,-26
1523946831631328,1,-9,-14,-23,-1,-1,-9,15
1523946831639349,4,4,0,20,16,6,11,6
1523946831639349,-1,3,0,-13,-5,-3,-7,3
1523946831653389,0,2,11,9,28,5,1,-7
1523946831653389,-1,-5,-4,2,-29,-8,-7,-7
1523946831661408,-6,0,1,9,16,1,-5,-8
1523946831661408,-5,-8,-11,-12,-7,4,-1,-7
1523946831677450,1,0,-2,4,10,-4,-4,6
1523946831677450,2,2,-1,-16,3,1,2,5
1523946831684471,-3,-7,-10,-2,-56,-10,-8,0
1523946831684471,-1,-4,-3,4,-6,1,-2,-9
1523946831690486,-2,-4,-4,10,20,2,1,8
1523946831690486,-1,0,2,-6,-9,-4,-3,-5
1523946831699509,7,4,1,-2,0,-1,3,3
1523946831699509,-3,-2,3,-12,-28,-19,-13,-3
1523946831713545,-4,5,11,4,20,16,18,-2
1523946831713545,2,-2,-4,2,-10,23,-6,11
1523946831721567,-8,-8,-11,7,65,-29,0,-9
1523946831721567,3,5,6,7,3,47,6,8
1523946831736606,0,1,-4,-7,-11,8,-5,6
1523946831736606,5,5,2,-3,-21,-3,10,1
1523946831737609,-3,-2,-4,1,-13,-3,-4,-2
1523946831737609,-4,-4,-1,4,22,-13,-8,-7
1523946831750646,2,-5,-3,-1,-11,-8,-3,2
1523946831750646,2,1,4,-2,-1,0,8,7
1523946831758666,-3,-2,4,-10,-5,13,-5,-7
1523946831758666,0,0,-2,1,20,-9,-1,-1
1523946831773707,-1,-7,-10,14,5,9,2,5
1523946831773707,-4,-1,1,-3,1,-12,-5,-9
1523946831781727,2,4,-5,-16,-30,6,3,5
1523946831781727,-1,-2,8,13,6,-18,-12,1
1523946831796772,-2,-8,-11,-2,22,-5,0,-5
1523946831796772,-3,-6,-11,-2,-16,2,2,-1
1523946831797771,1,1,5,2,8,15,5,0
1523946831797771,0,-4,-12,-16,-9,-18,-7,-2
1523946831810807,-1,4,15,3,-24,12,0,0
1523946831810807,-3,-2,-5,-1,14,-1,0,-6
1523946831818825,-4,-3,-4,2,9,-23,-9,-3
1523946831818825,2,0,4,12,-31,28,3,4
1523946831833866,2,3,1,3,-13,-23,-5,0
1523946831833866,-2,-4,-10,-16,13,-1,-8,-6
1523946831841889,-2,-4,-5,-8,-47,1,-4,-4
1523946831841889,0,6,8,13,30,-21,10,11
1523946831856925,-3,-5,-4,-15,18,13,-12,-4
1523946831856925,-5,-5,-10,8,-17,-17,-3,-6
1523946831856925,0,1,3,1,-17,0,-3,0
1523946831856925,-2,-8,-9,-23,-3,-14,-5,-4
1523946831870972,0,0,-10,-9,-47,-8,4,-1
1523946831870972,-2,-2,-1,18,46,1,-4,-2
1523946831879001,-1,-4,-2,-4,-23,8,3,-1
1523946831879001,4,1,-3,-3,18,1,-7,-2
1523946831893023,-2,-4,-11,-14,-4,-14,1,-2
1523946831893023,1,4,6,24,-5,6,-1,2
1523946831902048,0,4,5,-5,9,13,6,2
1523946831902048,-2,-3,-2,5,-8,11,-1,-1
1523946831916084,-1,0,5,2,-10,-9,-4,-2
1523946831916084,-2,-4,-6,-2,-24,-19,-4,-4
1523946831917091,-4,-3,2,13,-7,-24,-4,-5
1523946831917091,5,12,5,-7,66,77,18,14
1523946831931124,4,-8,-4,3,-29,1,-18,-4
1523946831931124,-3,-8,-17,-23,-1,-13,-4,-4
1523946831939145,-1,1,-2,12,-14,-11,-5,-1
1523946831939145,-5,-12,-22,-16,-42,-41,-7,-7
1523946831953183,-2,4,11,0,13,14,6,-1
1523946831953183,1,1,4,1,-7,13,0,0
1523946831962219,2,1,1,-16,3,7,7,2
1523946831962219,-1,2,4,36,11,-4,0,-2
1523946831976246,-3,-3,-11,-18,-2,1,-5,-1
1523946831976246,-2,-3,4,-5,-15,-9,-5,-3
1523946831977247,0,-3,-6,-16,-2,11,7,3
1523946831977247,0,-6,4,11,-44,-30,-9,-4
1523946831991283,-2,-3,-4,11,24,-12,-2,-4
1523946831991283,-3,-2,-1,-7,-5,4,-1,-6
1523946831999308,10,6,7,2,42,47,9,13
1523946831999308,-3,-4,-11,-13,-21,-5,-1,-3
1523946832013347,-5,-4,-2,4,-24,-18,2,-2
1523946832013347,-3,6,12,-2,13,19,1,0
1523946832021367,-3,-14,-18,9,-2,1,3,-4
1523946832021367,0,4,10,-9,-7,-20,-9,-1
1523946832036404,3,8,7,7,9,9,2,1
1523946832036404,-3,-9,-9,-12,-43,-1,-2,-2
1523946832037407,-1,-6,2,9,24,-2,-3,-1
1523946832037407,-3,-7,-26,-13,12,2,1,-3
1523946832051452,1,5,5,2,-7,-14,-1,0
1523946832051452,-4,4,4,-15,-21,-10,-7,-6
1523946832059465,3,5,12,18,7,3,4,3
1523946832059465,-2,-7,-13,-14,23,-19,1,-4
1523946832073503,-2,-11,-19,-1,-3,-16,-5,-3
1523946832073503,-1,3,-1,-3,-19,-27,-5,0
1523946832081525,-2,6,10,1,-4,30,1,1
1523946832081525,3,-3,-3,-5,1,-4,6,3
1523946832096567,-2,-7,-8,10,18,-2,-13,-6
1523946832096567,2,4,13,6,1,24,10,2
1523946832097567,-4,-6,-7,-20,-16,-32,-11,-8
1523946832097567,0,-1,-18,-7,-27,7,-1,1
1523946832110602,-2,-2,3,-5,-7,-5,-2,1
1523946832110602,-1,-1,5,7,26,-2,4,-2
1523946832118622,-4,-5,-16,-5,-35,1,-4,-3
1523946832118622,-1,-11,-20,1,35,5,-4,-4
1523946832133664,0,15,32,-24,-8,6,2,0
1523946832133664,-1,-7,-7,-1,4,-2,-3,2
1523946832141692,2,-1,-8,-5,-6,-8,-3,-4
1523946832141692,-3,-4,-6,0,-14,-2,1,0
1523946832156724,4,-2,-6,10,-10,-36,4,1
1523946832156724,-1,1,3,17,58,108,26,1
1523946832157727,-3,0,5,-10,16,-34,-11,-4
1523946832157727,-3,-2,1,18,-15,-10,-3,-3
1523946832170765,2,0,-8,-22,-15,-2,-1,0
1523946832170765,-1,6,0,7,-6,-7,0,0
1523946832178786,-3,-4,5,-1,7,7,2,-2
